rr_config_id,path_id,sequence_number,status,record_type,session_date,entry_time,exit_time,holding_duration_minutes,direction,exit_reason,effective_exit_reason,pnl_points,candidate_pnl_points,executed_pnl_points,raw_stop_points,effective_stop_points,target_points,mae_points,mfe_points,cumulative_realized_points,cumulative_forward_only_points,cumulative_combined_points,source_trade_packet_id,source_session_date,source_entry_time,source_exit_time,source_exit_reason,source_ledger_id,evidence_status,excursion_confidence,strict_barrier_status,timestamp_policy,pf_scenario,expectancy_tilt,expected_weighted_source_pf,regime_scenario,point_scale_scenario
1_5rr,0,1,REALIZED,EXECUTED_TRADE,2026-07-07,,,,,BE,BE,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,2,REALIZED,EXECUTED_TRADE,2026-07-08,,,,,SL,SL,-200.0,-200.0,-200.0,,,,,,-200.0,0.0,-200.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,3,SYNTHETIC,HISTORICAL_PACKET,2026-07-09,2026-07-09T10:50:00+00:00,2026-07-09T13:00:00+00:00,130.0,long,BE,BE,0.0,0.0,0.0,46.5,46.5,69.75,5.709438183268503,44.2905618167315,-200.0,0.0,-200.0,1_5rr|validation|909_lower|2021-07-18 19:34:00-04:00,2021-07-19,2021-07-18 19:34:00-04:00,2021-07-18 21:44:00-04:00,BE,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,4,SYNTHETIC,HISTORICAL_PACKET,2026-07-10,2026-07-10T13:56:00+00:00,2026-07-10T14:42:00+00:00,46.0,short,BE,BE,-0.0,-0.0,-0.0,11.25,11.25,16.875,8.221578594731,0.7784214052690004,-200.0,0.0,-200.0,1_5rr|external_2013_2015|117_upper|2013-07-01 09:56:00-04:00,2013-07-01,2013-07-01 09:56:00-04:00,2013-07-01 10:42:00-04:00,BE,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,5,SYNTHETIC,HISTORICAL_PACKET,2026-07-13,2026-07-13T13:33:00+00:00,2026-07-13T19:00:00+00:00,327.0,long,cutoff,cutoff,-14.779280432350788,-14.779280432350788,-14.779280432350788,77.625,77.625,116.4375,56.27928043235079,73.22071956764921,-200.0,-14.779280432350788,-214.7792804323508,1_5rr|validation|899_lower|2021-07-19 09:33:00-04:00,2021-07-19,2021-07-19 09:33:00-04:00,2021-07-19 15:00:00-04:00,cutoff,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,6,SYNTHETIC,HISTORICAL_PACKET,2026-07-14,2026-07-14T13:33:00+00:00,2026-07-14T19:00:00+00:00,327.0,long,cutoff,cutoff,-14.779280432350788,-14.779280432350788,-14.779280432350788,77.625,77.625,116.4375,56.27928043235079,73.22071956764921,-200.0,-29.558560864701576,-229.55856086470158,1_5rr|validation|899_lower|2021-07-19 09:33:00-04:00,2021-07-19,2021-07-19 09:33:00-04:00,2021-07-19 15:00:00-04:00,cutoff,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,7,SYNTHETIC,HISTORICAL_PACKET,2026-07-15,2026-07-15T13:33:00+00:00,2026-07-15T19:00:00+00:00,327.0,long,cutoff,cutoff,-14.779280432350788,-14.779280432350788,-14.779280432350788,77.625,77.625,116.4375,56.27928043235079,73.22071956764921,-200.0,-44.337841297052364,-244.33784129705236,1_5rr|validation|899_lower|2021-07-19 09:33:00-04:00,2021-07-19,2021-07-19 09:33:00-04:00,2021-07-19 15:00:00-04:00,cutoff,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,8,SYNTHETIC,HISTORICAL_PACKET,2026-07-16,2026-07-16T02:36:00+00:00,2026-07-16T04:09:00+00:00,93.0,short,BE,BE,-0.0,-0.0,-0.0,43.5,43.5,65.25,3.9732645355561544,13.526735464443846,-200.0,-44.337841297052364,-244.33784129705236,1_5rr|validation|1154_upper|2022-07-19 22:36:00-04:00,2022-07-20,2022-07-19 22:36:00-04:00,2022-07-20 00:09:00-04:00,BE,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,9,SYNTHETIC,HISTORICAL_PACKET,2026-07-17,2026-07-17T13:48:00+00:00,2026-07-17T19:00:00+00:00,312.0,short,cutoff,cutoff,0.3342648704347084,0.3342648704347084,0.3342648704347084,187.125,187.125,280.6875,53.16573512956347,110.58426487043651,-200.0,-44.003576426617656,-244.00357642661766,1_5rr|build_years|1406_upper|2023-07-12 09:48:00-04:00,2023-07-12,2023-07-12 09:48:00-04:00,2023-07-12 15:00:00-04:00,cutoff,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,10,SYNTHETIC,HISTORICAL_PACKET,2026-07-20,2026-07-20T13:36:00+00:00,2026-07-20T15:08:00+00:00,92.0,short,TP,TP,42.1875,42.1875,42.1875,28.125,28.125,42.1875,11.685882126801516,43.06411787319848,-200.0,-1.8160764266176557,-201.81607642661766,1_5rr|build_years|140_upper|2018-07-24 09:36:00-04:00,2018-07-24,2018-07-24 09:36:00-04:00,2018-07-24 11:08:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,11,SYNTHETIC,HISTORICAL_PACKET,2026-08-03,2026-08-03T02:28:00+00:00,2026-08-03T04:32:00+00:00,124.0,short,BE,BE,-0.0,-0.0,-0.0,7.875,7.875,11.8125,0.0483116501154654,4.9516883498845345,-200.0,-1.8160764266176557,-201.81607642661766,1_5rr|build_years|168_upper|2018-08-28 22:28:00-04:00,2018-08-29,2018-08-28 22:28:00-04:00,2018-08-29 00:32:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,12,SYNTHETIC,HISTORICAL_PACKET,2026-08-04,2026-08-04T13:33:00+00:00,2026-08-04T14:00:00+00:00,27.0,short,SL,SL,-29.625,-29.625,-29.625,29.625,29.625,44.4375,33.10513231106961,19.39486768893039,-200.0,-31.441076426617656,-231.44107642661766,1_5rr|build_years|656_upper|2020-08-03 09:33:00-04:00,2020-08-03,2020-08-03 09:33:00-04:00,2020-08-03 10:00:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,13,SYNTHETIC,HISTORICAL_PACKET,2026-08-05,2026-08-05T11:42:00+00:00,2026-08-05T13:30:00+00:00,108.0,long,SL,SL,-14.25,-14.25,-14.25,14.25,14.25,21.375,15.415001232432132,0.5849987675678676,-200.0,-45.691076426617656,-245.69107642661766,1_5rr|external_2013_2015|154_lower|2013-08-15 07:42:00-04:00,2013-08-15,2013-08-15 07:42:00-04:00,2013-08-15 09:30:00-04:00,SL,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,14,SYNTHETIC,HISTORICAL_PACKET,2026-08-06,2026-08-06T09:00:00+00:00,2026-08-06T11:22:00+00:00,142.0,short,TP,TP,6.75,6.75,6.75,4.5,4.5,6.75,0.1855178642499595,7.0644821357500405,-200.0,-38.941076426617656,-238.94107642661766,1_5rr|external_2013_2015|152_upper|2013-08-13 05:00:00-04:00,2013-08-13,2013-08-13 05:00:00-04:00,2013-08-13 07:22:00-04:00,TP,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,15,SYNTHETIC,HISTORICAL_PACKET,2026-08-07,2026-08-07T13:56:00+00:00,2026-08-07T14:44:00+00:00,48.0,short,BE,BE,-0.0,-0.0,-0.0,69.0,69.0,103.5,64.25569733679004,48.244302663209965,-200.0,-38.941076426617656,-238.94107642661766,1_5rr|validation|1179_upper|2022-08-03 09:56:00-04:00,2022-08-03,2022-08-03 09:56:00-04:00,2022-08-03 10:44:00-04:00,BE,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,16,SYNTHETIC,HISTORICAL_PACKET,2026-08-10,2026-08-10T09:00:00+00:00,2026-08-10T11:22:00+00:00,142.0,short,TP,TP,6.75,6.75,6.75,4.5,4.5,6.75,0.1855178642499595,7.0644821357500405,-200.0,-32.191076426617656,-232.19107642661766,1_5rr|external_2013_2015|152_upper|2013-08-13 05:00:00-04:00,2013-08-13,2013-08-13 05:00:00-04:00,2013-08-13 07:22:00-04:00,TP,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,17,SYNTHETIC,HISTORICAL_PACKET,2026-08-11,2026-08-11T13:46:00+00:00,2026-08-11T14:02:00+00:00,16.0,short,SL,SL,-25.125,-25.125,-25.125,25.125,25.125,37.6875,33.57860330011681,7.921396699883189,-200.0,-57.316076426617656,-257.31607642661766,1_5rr|validation|922_upper|2021-08-23 09:46:00-04:00,2021-08-23,2021-08-23 09:46:00-04:00,2021-08-23 10:02:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,18,SYNTHETIC,HISTORICAL_PACKET,2026-08-12,2026-08-12T08:24:00+00:00,2026-08-12T17:26:00+00:00,542.0,short,SL,SL,-120.75,-120.75,-120.75,120.75,120.75,181.125,124.16980871916348,34.830191280836516,-200.0,-178.06607642661766,-378.06607642661766,1_5rr|build_years|1449_upper|2023-08-21 04:24:00-04:00,2023-08-21,2023-08-21 04:24:00-04:00,2023-08-21 13:26:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,19,SYNTHETIC,HISTORICAL_PACKET,2026-08-13,2026-08-13T12:08:00+00:00,2026-08-13T13:28:00+00:00,80.0,long,BE,BE,0.0,0.0,0.0,15.375,15.375,23.0625,3.423904777642747,14.326095222357251,-200.0,-178.06607642661766,-378.06607642661766,1_5rr|build_years|161_lower|2018-08-17 08:08:00-04:00,2018-08-17,2018-08-17 08:08:00-04:00,2018-08-17 09:28:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,20,SYNTHETIC,HISTORICAL_PACKET,2026-08-14,2026-08-14T13:33:00+00:00,2026-08-14T14:12:00+00:00,39.0,long,SL,SL,-17.25,-17.25,-17.25,17.25,17.25,25.875,19.27468506050036,5.97531493949964,-200.0,-195.31607642661766,-395.31607642661766,1_5rr|external_2013_2015|150_lower|2013-08-15 09:33:00-04:00,2013-08-15,2013-08-15 09:33:00-04:00,2013-08-15 10:12:00-04:00,SL,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,21,SYNTHETIC,HISTORICAL_PACKET,2026-08-17,2026-08-17T12:31:00+00:00,2026-08-17T12:49:00+00:00,18.0,long,SL,SL,-42.0,-42.0,-42.0,42.0,42.0,63.0,46.68673161331935,18.563268386680647,-200.0,-237.31607642661766,-437.31607642661766,1_5rr|build_years|1441_lower|2023-08-11 08:31:00-04:00,2023-08-11,2023-08-11 08:31:00-04:00,2023-08-11 08:49:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,22,SYNTHETIC,HISTORICAL_PACKET,2026-08-18,2026-08-18T13:31:00+00:00,2026-08-18T13:56:00+00:00,25.0,long,SL,SL,-59.625,-59.625,-59.625,59.625,59.625,89.4375,63.01692184350395,36.73307815649605,-200.0,-296.94107642661766,-496.94107642661766,1_5rr|validation|1181_lower|2022-08-09 09:31:00-04:00,2022-08-09,2022-08-09 09:31:00-04:00,2022-08-09 09:56:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,1,REALIZED,EXECUTED_TRADE,2026-07-07,,,,,BE,BE,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,2,REALIZED,EXECUTED_TRADE,2026-07-08,,,,,SL,SL,-200.0,-200.0,-200.0,,,,,,-200.0,0.0,-200.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,3,SYNTHETIC,HISTORICAL_PACKET,2026-07-09,2026-07-09T01:00:00+00:00,2026-07-09T13:40:00+00:00,760.0,long,SL,SL,-27.75,-27.75,-27.75,27.75,27.75,41.625,32.185882126801516,7.314117873198484,-200.0,-27.75,-227.75,1_5rr|build_years|140_lower|2018-07-22 21:00:00-04:00,2018-07-23,2018-07-22 21:00:00-04:00,2018-07-23 09:40:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,4,SYNTHETIC,HISTORICAL_PACKET,2026-07-10,2026-07-10T04:13:00+00:00,2026-07-10T07:38:00+00:00,205.0,short,BE,BE,-0.0,-0.0,-0.0,27.75,27.75,41.625,17.107764319165653,41.39223568083435,-200.0,-27.75,-227.75,1_5rr|build_years|1417_upper|2023-07-13 00:13:00-04:00,2023-07-13,2023-07-13 00:13:00-04:00,2023-07-13 03:38:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,5,SYNTHETIC,HISTORICAL_PACKET,2026-07-13,2026-07-13T08:11:00+00:00,2026-07-13T11:42:00+00:00,211.0,short,TP,TP,41.0625,41.0625,41.0625,27.375,27.375,41.0625,6.221722017064167,43.02827798293583,-200.0,13.3125,-186.6875,1_5rr|build_years|1407_upper|2023-07-03 04:11:00-04:00,2023-07-03,2023-07-03 04:11:00-04:00,2023-07-03 07:42:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,1,6,SYNTHETIC,HISTORICAL_PACKET,2026-07-14,2026-07-14T13:37:00+00:00,2026-07-14T13:40:00+00:00,3.0,long,SL,SL,-51.75,-51.75,-51.75,51.75,51.75,77.625,56.582540447101564,16.667459552898436,-200.0,-38.4375,-238.4375,1_5rr|build_years|652_lower|2020-07-24 09:37:00-04:00,2020-07-24,2020-07-24 09:37:00-04:00,2020-07-24 09:40:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
