rr_config_id,path_id,sequence_number,status,record_type,session_date,entry_time,exit_time,holding_duration_minutes,direction,exit_reason,effective_exit_reason,pnl_points,candidate_pnl_points,executed_pnl_points,raw_stop_points,effective_stop_points,target_points,mae_points,mfe_points,cumulative_realized_points,cumulative_forward_only_points,cumulative_combined_points,source_trade_packet_id,source_session_date,source_entry_time,source_exit_time,source_exit_reason,source_ledger_id,evidence_status,excursion_confidence,strict_barrier_status,timestamp_policy,pf_scenario,expectancy_tilt,expected_weighted_source_pf,regime_scenario,point_scale_scenario
1_5rr,0,1,REALIZED,EXECUTED_TRADE,2026-07-07,,,,,BE,BE,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,2,REALIZED,EXECUTED_TRADE,2026-07-08,,,,,SL,SL,-200.0,-200.0,-200.0,,,,,,-200.0,0.0,-200.0,,,,,,,USER_CONFIRMED_REALIZED_OUTCOME,UNKNOWN_USER_CONFIRMED,UNKNOWN,USER_CONFIRMED_DATE_ONLY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,13,SYNTHETIC,HISTORICAL_PACKET,2026-08-05,2026-08-05T09:00:00+00:00,2026-08-05T11:22:00+00:00,142.0,short,TP,TP,6.75,6.75,6.75,4.5,4.5,6.75,0.1855178642499595,7.0644821357500405,-200.0,-38.625,-238.625,1_5rr|external_2013_2015|152_upper|2013-08-13 05:00:00-04:00,2013-08-13,2013-08-13 05:00:00-04:00,2013-08-13 07:22:00-04:00,TP,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,14,SYNTHETIC,HISTORICAL_PACKET,2026-08-06,2026-08-06T13:35:00+00:00,2026-08-06T13:45:00+00:00,10.0,short,TP,TP,11.25,11.25,11.25,7.5,7.5,11.25,4.06749649869289,14.18250350130711,-200.0,-27.375,-227.375,1_5rr|build_years|146_upper|2018-08-07 09:35:00-04:00,2018-08-07,2018-08-07 09:35:00-04:00,2018-08-07 09:45:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,15,SYNTHETIC,HISTORICAL_PACKET,2026-08-07,2026-08-07T13:53:00+00:00,2026-08-07T15:07:00+00:00,74.0,short,TP,TP,16.3125,16.3125,16.3125,10.875,10.875,16.3125,8.423904777642747,18.576095222357253,-200.0,-11.0625,-211.0625,1_5rr|build_years|161_upper|2018-08-23 09:53:00-04:00,2018-08-23,2018-08-23 09:53:00-04:00,2018-08-23 11:07:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,16,SYNTHETIC,HISTORICAL_PACKET,2026-08-10,2026-08-10T12:30:00+00:00,2026-08-10T12:32:00+00:00,2.0,short,SL,SL,-54.0,-54.0,-54.0,54.0,54.0,81.0,65.50536414605449,213.9946358539455,-200.0,-65.0625,-265.0625,1_5rr|validation|1184_upper|2022-08-10 08:30:00-04:00,2022-08-10,2022-08-10 08:30:00-04:00,2022-08-10 08:32:00-04:00,SL,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,17,SYNTHETIC,HISTORICAL_PACKET,2026-08-11,2026-08-11T13:46:00+00:00,2026-08-11T19:00:00+00:00,314.0,short,cutoff,cutoff,-48.98317570533436,-48.98317570533436,-48.98317570533436,88.5,88.5,132.75,80.73317570533436,15.76682429466564,-200.0,-114.04567570533436,-314.04567570533436,1_5rr|validation|933_upper|2021-08-20 09:46:00-04:00,2021-08-20,2021-08-20 09:46:00-04:00,2021-08-20 15:00:00-04:00,cutoff,validation,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,18,SYNTHETIC,HISTORICAL_PACKET,2026-08-12,2026-08-12T07:44:00+00:00,2026-08-12T11:47:00+00:00,243.0,short,SL,SL,-56.25,-56.25,-56.25,56.25,56.25,84.375,59.04795451265818,14.20204548734182,-200.0,-170.29567570533436,-370.29567570533436,1_5rr|build_years|1450_upper|2023-08-22 03:44:00-04:00,2023-08-22,2023-08-22 03:44:00-04:00,2023-08-22 07:47:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,19,SYNTHETIC,HISTORICAL_PACKET,2026-08-13,2026-08-13T07:50:00+00:00,2026-08-13T08:07:00+00:00,17.0,long,SL,SL,-6.375,-6.375,-6.375,6.375,6.375,9.5625,7.392993729152295,2.3570062708477053,-200.0,-176.67067570533436,-376.67067570533436,1_5rr|external_2013_2015|163_lower|2013-08-27 03:50:00-04:00,2013-08-27,2013-08-27 03:50:00-04:00,2013-08-27 04:07:00-04:00,SL,external_2013_2015,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,20,SYNTHETIC,HISTORICAL_PACKET,2026-08-14,2026-08-14T13:31:00+00:00,2026-08-14T14:20:00+00:00,49.0,short,BE,BE,-0.0,-0.0,-0.0,93.375,93.375,140.0625,30.6106694054979,30.8893305945021,-200.0,-176.67067570533436,-376.67067570533436,1_5rr|build_years|670_upper|2020-08-13 09:31:00-04:00,2020-08-13,2020-08-13 09:31:00-04:00,2020-08-13 10:20:00-04:00,BE,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,21,SYNTHETIC,HISTORICAL_PACKET,2026-08-17,2026-08-17T13:33:00+00:00,2026-08-17T14:00:00+00:00,27.0,short,SL,SL,-29.625,-29.625,-29.625,29.625,29.625,44.4375,33.10513231106961,19.39486768893039,-200.0,-206.29567570533436,-406.29567570533436,1_5rr|build_years|656_upper|2020-08-03 09:33:00-04:00,2020-08-03,2020-08-03 09:33:00-04:00,2020-08-03 10:00:00-04:00,SL,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
1_5rr,0,22,SYNTHETIC,HISTORICAL_PACKET,2026-08-18,2026-08-17T23:14:00+00:00,2026-08-18T10:13:00+00:00,659.0,long,TP,TP,41.625,41.625,41.625,27.75,27.75,41.625,0.8968335536728773,43.85316644632712,-200.0,-164.67067570533436,-364.67067570533436,1_5rr|build_years|164_lower|2018-08-21 19:14:00-04:00,2018-08-22,2018-08-21 19:14:00-04:00,2018-08-22 06:13:00-04:00,TP,build_years,SOURCE_VERIFIED,EXACT_SOURCE_VERIFIED,AVAILABLE,SYNTHETIC_SHIFTED_SOURCE_TIME_OF_DAY,BASE_EXPECTANCY,0.0,1.4483330825729197,stable,current
