path_id,plan_key,event_order,month_index,date,stage,event,amount,balance,floor,attempt,note,strategy_path_id,account_path_id,prefix_application_basis
87,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,21,87,ACCOUNT_STATE_BEFORE_PREFIX
89,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,22,89,ACCOUNT_STATE_BEFORE_PREFIX
89,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,22,89,ACCOUNT_STATE_BEFORE_PREFIX
91,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-14,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,22,91,ACCOUNT_STATE_BEFORE_PREFIX
91,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,22,91,ACCOUNT_STATE_BEFORE_PREFIX
93,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,23,93,ACCOUNT_STATE_BEFORE_PREFIX
93,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,23,93,ACCOUNT_STATE_BEFORE_PREFIX
95,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,23,95,ACCOUNT_STATE_BEFORE_PREFIX
95,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,23,95,ACCOUNT_STATE_BEFORE_PREFIX
97,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-15,funded,payout,1500.0,53772.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,24,97,ACCOUNT_STATE_BEFORE_PREFIX
97,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-06,funded,payout,1500.0,56977.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,24,97,ACCOUNT_STATE_BEFORE_PREFIX
98,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-20,funded,payout,1621.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2027.00; trader_profit_split=0.80,24,98,ACCOUNT_STATE_BEFORE_PREFIX
98,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-03,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,24,98,ACCOUNT_STATE_BEFORE_PREFIX
98,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,24,98,ACCOUNT_STATE_BEFORE_PREFIX
99,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,24,99,ACCOUNT_STATE_BEFORE_PREFIX
99,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-13,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,24,99,ACCOUNT_STATE_BEFORE_PREFIX
99,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,24,99,ACCOUNT_STATE_BEFORE_PREFIX
101,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,25,101,ACCOUNT_STATE_BEFORE_PREFIX
101,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,25,101,ACCOUNT_STATE_BEFORE_PREFIX
103,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,25,103,ACCOUNT_STATE_BEFORE_PREFIX
103,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,25,103,ACCOUNT_STATE_BEFORE_PREFIX
105,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-05,funded,payout,1500.0,53117.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,26,105,ACCOUNT_STATE_BEFORE_PREFIX
105,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-13,funded,funded_failed,0.0,50198.0,50100.0,1,Drawdown breached,26,105,ACCOUNT_STATE_BEFORE_PREFIX
105,Apex Trader Funding - EOD PA 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50198.0,50100.0,1,capital budget exhausted or rebuys disabled,26,105,ACCOUNT_STATE_BEFORE_PREFIX
107,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-14,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,26,107,ACCOUNT_STATE_BEFORE_PREFIX
107,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-15,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,26,107,ACCOUNT_STATE_BEFORE_PREFIX
107,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,26,107,ACCOUNT_STATE_BEFORE_PREFIX
109,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,27,109,ACCOUNT_STATE_BEFORE_PREFIX
109,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,27,109,ACCOUNT_STATE_BEFORE_PREFIX
111,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,27,111,ACCOUNT_STATE_BEFORE_PREFIX
111,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,27,111,ACCOUNT_STATE_BEFORE_PREFIX
113,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,28,113,ACCOUNT_STATE_BEFORE_PREFIX
113,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,28,113,ACCOUNT_STATE_BEFORE_PREFIX
115,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,28,115,ACCOUNT_STATE_BEFORE_PREFIX
115,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,28,115,ACCOUNT_STATE_BEFORE_PREFIX
116,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-18,funded,payout,620.0,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=620.00; trader_profit_split=1.00,29,116,ACCOUNT_STATE_BEFORE_PREFIX
117,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,29,117,ACCOUNT_STATE_BEFORE_PREFIX
117,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,29,117,ACCOUNT_STATE_BEFORE_PREFIX
118,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-17,funded,payout,1621.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2027.00; trader_profit_split=0.80,29,118,ACCOUNT_STATE_BEFORE_PREFIX
118,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-20,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,29,118,ACCOUNT_STATE_BEFORE_PREFIX
118,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,29,118,ACCOUNT_STATE_BEFORE_PREFIX
119,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,29,119,ACCOUNT_STATE_BEFORE_PREFIX
119,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,29,119,ACCOUNT_STATE_BEFORE_PREFIX
121,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,30,121,ACCOUNT_STATE_BEFORE_PREFIX
121,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,30,121,ACCOUNT_STATE_BEFORE_PREFIX
123,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,30,123,ACCOUNT_STATE_BEFORE_PREFIX
123,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,30,123,ACCOUNT_STATE_BEFORE_PREFIX
125,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,31,125,ACCOUNT_STATE_BEFORE_PREFIX
125,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,31,125,ACCOUNT_STATE_BEFORE_PREFIX
127,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,31,127,ACCOUNT_STATE_BEFORE_PREFIX
127,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,31,127,ACCOUNT_STATE_BEFORE_PREFIX
129,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,32,129,ACCOUNT_STATE_BEFORE_PREFIX
129,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,32,129,ACCOUNT_STATE_BEFORE_PREFIX
131,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,32,131,ACCOUNT_STATE_BEFORE_PREFIX
131,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,32,131,ACCOUNT_STATE_BEFORE_PREFIX
133,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,33,133,ACCOUNT_STATE_BEFORE_PREFIX
133,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,33,133,ACCOUNT_STATE_BEFORE_PREFIX
135,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-13,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,33,135,ACCOUNT_STATE_BEFORE_PREFIX
135,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,33,135,ACCOUNT_STATE_BEFORE_PREFIX
137,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,34,137,ACCOUNT_STATE_BEFORE_PREFIX
137,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,34,137,ACCOUNT_STATE_BEFORE_PREFIX
139,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,34,139,ACCOUNT_STATE_BEFORE_PREFIX
139,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,34,139,ACCOUNT_STATE_BEFORE_PREFIX
141,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,payout,1500.0,54136.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,35,141,ACCOUNT_STATE_BEFORE_PREFIX
141,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-14,funded,funded_failed,0.0,50251.0,50100.0,1,Drawdown breached,35,141,ACCOUNT_STATE_BEFORE_PREFIX
141,Apex Trader Funding - EOD PA 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50251.0,50100.0,1,capital budget exhausted or rebuys disabled,35,141,ACCOUNT_STATE_BEFORE_PREFIX
143,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,payout,1948.8000000000002,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2436.00; trader_profit_split=0.80,35,143,ACCOUNT_STATE_BEFORE_PREFIX
143,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-13,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,35,143,ACCOUNT_STATE_BEFORE_PREFIX
143,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,35,143,ACCOUNT_STATE_BEFORE_PREFIX
145,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,36,145,ACCOUNT_STATE_BEFORE_PREFIX
145,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,36,145,ACCOUNT_STATE_BEFORE_PREFIX
147,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,36,147,ACCOUNT_STATE_BEFORE_PREFIX
147,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,36,147,ACCOUNT_STATE_BEFORE_PREFIX
149,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,37,149,ACCOUNT_STATE_BEFORE_PREFIX
149,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,37,149,ACCOUNT_STATE_BEFORE_PREFIX
150,TakeProfitTrader - PRO 50K - Funded only,1,2,2026-08-13,funded,payout,1675.2,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2094.00; trader_profit_split=0.80,37,150,ACCOUNT_STATE_BEFORE_PREFIX
150,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-14,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,37,150,ACCOUNT_STATE_BEFORE_PREFIX
150,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,37,150,ACCOUNT_STATE_BEFORE_PREFIX
151,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-10,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,37,151,ACCOUNT_STATE_BEFORE_PREFIX
151,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,37,151,ACCOUNT_STATE_BEFORE_PREFIX
153,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,38,153,ACCOUNT_STATE_BEFORE_PREFIX
153,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,38,153,ACCOUNT_STATE_BEFORE_PREFIX
155,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,38,155,ACCOUNT_STATE_BEFORE_PREFIX
155,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,38,155,ACCOUNT_STATE_BEFORE_PREFIX
157,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,39,157,ACCOUNT_STATE_BEFORE_PREFIX
157,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,39,157,ACCOUNT_STATE_BEFORE_PREFIX
159,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,39,159,ACCOUNT_STATE_BEFORE_PREFIX
159,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,39,159,ACCOUNT_STATE_BEFORE_PREFIX
161,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-17,funded,payout,1500.0,53408.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,40,161,ACCOUNT_STATE_BEFORE_PREFIX
163,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-15,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,40,163,ACCOUNT_STATE_BEFORE_PREFIX
163,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-16,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,40,163,ACCOUNT_STATE_BEFORE_PREFIX
163,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,40,163,ACCOUNT_STATE_BEFORE_PREFIX
164,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-13,funded,payout,630.5,52100.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=630.50; trader_profit_split=1.00,41,164,ACCOUNT_STATE_BEFORE_PREFIX
165,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-16,funded,payout,1500.0,53408.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,41,165,ACCOUNT_STATE_BEFORE_PREFIX
165,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-11,funded,payout,1500.0,56977.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,41,165,ACCOUNT_STATE_BEFORE_PREFIX
166,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-20,funded,payout,1621.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2027.00; trader_profit_split=0.80,41,166,ACCOUNT_STATE_BEFORE_PREFIX
166,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-03,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,41,166,ACCOUNT_STATE_BEFORE_PREFIX
166,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,41,166,ACCOUNT_STATE_BEFORE_PREFIX
167,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-13,funded,payout,1657.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2072.00; trader_profit_split=0.80,41,167,ACCOUNT_STATE_BEFORE_PREFIX
167,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-14,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,41,167,ACCOUNT_STATE_BEFORE_PREFIX
167,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,41,167,ACCOUNT_STATE_BEFORE_PREFIX
169,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,42,169,ACCOUNT_STATE_BEFORE_PREFIX
169,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,42,169,ACCOUNT_STATE_BEFORE_PREFIX
170,TakeProfitTrader - PRO 50K - Funded only,1,2,2026-08-10,funded,payout,1679.4,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2099.25; trader_profit_split=0.80,42,170,ACCOUNT_STATE_BEFORE_PREFIX
170,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-11,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,42,170,ACCOUNT_STATE_BEFORE_PREFIX
170,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,42,170,ACCOUNT_STATE_BEFORE_PREFIX
171,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,42,171,ACCOUNT_STATE_BEFORE_PREFIX
171,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,42,171,ACCOUNT_STATE_BEFORE_PREFIX
173,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,43,173,ACCOUNT_STATE_BEFORE_PREFIX
173,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,43,173,ACCOUNT_STATE_BEFORE_PREFIX
175,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,43,175,ACCOUNT_STATE_BEFORE_PREFIX
175,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,43,175,ACCOUNT_STATE_BEFORE_PREFIX
177,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,44,177,ACCOUNT_STATE_BEFORE_PREFIX
177,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,44,177,ACCOUNT_STATE_BEFORE_PREFIX
178,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-17,funded,payout,1621.6000000000001,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2027.00; trader_profit_split=0.80,44,178,ACCOUNT_STATE_BEFORE_PREFIX
178,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-20,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,44,178,ACCOUNT_STATE_BEFORE_PREFIX
178,TakeProfitTrader - PRO 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50000.0,50000.0,1,capital budget exhausted or rebuys disabled,44,178,ACCOUNT_STATE_BEFORE_PREFIX
179,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,44,179,ACCOUNT_STATE_BEFORE_PREFIX
179,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,44,179,ACCOUNT_STATE_BEFORE_PREFIX
181,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,45,181,ACCOUNT_STATE_BEFORE_PREFIX
181,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,45,181,ACCOUNT_STATE_BEFORE_PREFIX
183,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49206.38365473335,1,Drawdown breached,45,183,ACCOUNT_STATE_BEFORE_PREFIX
183,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49206.38365473335,1,capital budget exhausted or rebuys disabled,45,183,ACCOUNT_STATE_BEFORE_PREFIX
185,Apex Trader Funding - EOD PA 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,46,185,ACCOUNT_STATE_BEFORE_PREFIX
185,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,46,185,ACCOUNT_STATE_BEFORE_PREFIX
187,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-09,funded,funded_failed,0.0,49600.0,49200.0,1,Drawdown breached,46,187,ACCOUNT_STATE_BEFORE_PREFIX
187,TakeProfitTrader - PRO 50K - Funded only,2,2,2026-08-18,funded,terminal,0.0,49600.0,49200.0,1,capital budget exhausted or rebuys disabled,46,187,ACCOUNT_STATE_BEFORE_PREFIX
189,Apex Trader Funding - EOD PA 50K - Funded only,1,2,2026-08-04,funded,payout,1500.0,52515.0,50100.0,1,Payout taken; consistency state reset; gross_account_debit=1500.00; trader_profit_split=1.00,47,189,ACCOUNT_STATE_BEFORE_PREFIX
189,Apex Trader Funding - EOD PA 50K - Funded only,2,2,2026-08-18,funded,funded_failed,0.0,50562.0,50100.0,1,Drawdown breached,47,189,ACCOUNT_STATE_BEFORE_PREFIX
189,Apex Trader Funding - EOD PA 50K - Funded only,3,2,2026-08-18,funded,terminal,0.0,50562.0,50100.0,1,capital budget exhausted or rebuys disabled,47,189,ACCOUNT_STATE_BEFORE_PREFIX
191,TakeProfitTrader - PRO 50K - Funded only,1,1,2026-07-13,funded,payout,1948.8000000000002,50000.0,50000.0,1,Payout taken; consistency state reset; gross_account_debit=2436.00; trader_profit_split=0.80,47,191,ACCOUNT_STATE_BEFORE_PREFIX
191,TakeProfitTrader - PRO 50K - Funded only,2,1,2026-07-14,funded,funded_failed,0.0,50000.0,50000.0,1,Drawdown breached,47,191,ACCOUNT_STATE_BEFORE_PREFIX
