rr_config_id,path_id,master_seed,mc_seed,prefix_application_basis,pf_scenario,expectancy_tilt,expected_weighted_source_pf,requested_target_pf,achieved_weighted_source_pf,normalized_source_packet_count,july_source_packet_count,august_source_packet_count,july_source_wins,july_source_losses,july_source_breakevens,august_source_wins,august_source_losses,august_source_breakevens,calibration_winner_multiplier,regime_scenario,point_scale_scenario,geometry_policy,min_effective_stop_points,max_effective_stop_points,realized_prefix_net_points,forward_only_net_points,combined_net_points,synthetic_trades,unknown_realized_excursions
1_5rr,64,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,-100.0,-300.0,20,2
1_5rr,65,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,-272.8125,-472.8125,20,2
1_5rr,66,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,250.0,50.0,20,2
1_5rr,67,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,200.0,0.0,20,2
1_5rr,68,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,79.25,-120.75,20,2
1_5rr,69,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,450.0,250.0,20,2
1_5rr,70,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,0.0,-200.0,20,2
1_5rr,71,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,600.0,400.0,20,2
1_5rr,72,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,-250.0,-450.0,20,2
1_5rr,73,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,238.1875,38.1875,20,2
1_5rr,74,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,-120.75,-320.75,20,2
1_5rr,75,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,136.125,-63.875,20,2
1_5rr,76,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,0.0,-200.0,20,2
1_5rr,77,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,-50.0,-250.0,20,2
1_5rr,78,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,-93.5625,-293.5625,20,2
1_5rr,79,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,579.25,379.25,20,2
1_5rr,80,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,-950.0,-1150.0,20,2
1_5rr,81,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,950.0,750.0,20,2
1_5rr,82,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,300.0,100.0,20,2
1_5rr,83,1729,1730,ACCOUNT_STATE_BEFORE_PREFIX,TARGET_PF,0.0,1.5000000000000002,1.5,1.5000000000000002,787,56,54,18,16,22,12,23,19,1.3988858603413408,stable,current,NORMALIZE_TO_FORWARD_RANGE,100.0,200.0,-200.0,100.0,-100.0,20,2
